timestamp,price,volume,price_change,price_ma_7,price_ma_30,price_std_7,volume_ma_7,target,price_lag_1,price_lag_3,price_lag_7
1741478400000,86142.9833586432,18809360803.37126,-0.0072643584555524,88745.55050841326,92802.5561053285,3028.960761794101,53946576519.89366,0,86773.33597555371,90604.08098523637,86005.25629681018
1741564800000,80751.13893300897,32013406240.51754,-0.06259180046256474,86815.49423235965,92275.64552610657,3226.358996669306,49682904189.85189,0,86142.9833586432,90001.40087607042,94261.53286538439
1741651200000,78783.94057934263,49983692766.22745,-0.024361245917513652,85766.81228837688,91683.16895791765,4449.473649122566,47006951335.676285,1,80751.13893300897,86773.33597555371,86124.71418722175
1741737600000,82799.1080292053,56404462275.083046,0.050964288157419935,85122.28410529437,91224.8532704313,4514.833562649714,45655680706.34185,1,78783.94057934263,86142.9833586432,87310.80531078295
1741824000000,83884.24578828987,41782186208.59073,0.013105669673419973,84162.30764858772,90774.32874291322,3815.19092685155,44252186899.02422,0,82799.1080292053,80751.13893300897,90604.08098523637
1741910400000,81098.90052436228,32583592654.882656,-0.033204629042709044,82890.521884058,90286.29284803222,2924.080229276677,42113305974.77216,1,83884.24578828987,78783.94057934263,90001.40087607042
1741996800000,83971.70916064628,28571483950.074646,0.03542352137586624,82490.28948192837,89824.14353467793,2458.7561201895737,37164026414.10676,1,81098.90052436228,82799.1080292053,86773.33597555371
1742083200000,84391.69087647168,10761796127.312485,0.00500146680380098,82240.10484161813,89418.47776392369,2085.980911460653,36014374317.52693,0,83971.70916064628,83884.24578828987,86142.9833586432
1742169600000,82610.61750343916,21638031633.118767,-0.02110484284098013,82505.74463739389,88922.54896452618,1980.4968579348995,34532177945.04139,1,84391.69087647168,81098.90052436228,80751.13893300897
1742256000000,84075.36559694471,19659366246.596867,0.017730748634636084,83261.66249705132,88472.72942794752,1165.2044643202057,30200131299.379883,0,82610.61750343916,83971.70916064628,78783.94057934263
1742342400000,82780.03048688271,24557570268.85276,-0.015406832915503599,83258.93713386239,88027.08549568293,1166.4882787161916,25650575298.489838,1,84075.36559694471,84391.69087647168,82799.1080292053
1742428800000,86815.44109470697,33871216993.304657,0.0487486001646702,83677.6793204934,87728.39495755559,1788.5964611226595,24520436839.163258,0,82780.03048688271,82610.61750343916,83884.24578828987
1742515200000,84270.84358966233,27579127651.06656,-0.0293104253455182,84130.8140441077,87354.2266927779,1381.960565710362,23805513267.189526,0,86815.44109470697,84075.36559694471,81098.90052436228
1742601600000,84009.532917822,18091004975.919056,-0.0031008431945065418,84136.21743798994,86936.04873795221,1381.3085825926532,22308301985.1673,0,84270.84358966233,82780.03048688271,83971.70916064628
1742688000000,83793.30854192551,7771134681.982918,-0.0025738076190472414,84050.73424734049,86449.68177660296,1381.3790575671082,21881064635.834507,1,84009.532917822,86815.44109470697,84391.69087647168
1742774400000,85787.70914901773,12617587530.619724,0.023801430469765128,84504.60448242314,86104.76690113511,1350.95070506191,20592429764.048927,1,83793.30854192551,84270.84358966233,82610.61750343916
1742860800000,87327.72969669085,27270889835.1835,0.017951528988820797,84969.22792524402,85796.8860862614,1694.3569180439174,21679790276.704163,1,85787.70914901773,84009.532917822,84075.36559694471
1742947200000,87520.58391530563,30351832942.705593,0.0022083961106582617,85646.44984359015,85503.32344706231,1619.2332275605038,22507542087.25457,0,87327.72969669085,83793.30854192551,82780.03048688271
1743033600000,86960.8555491039,25522877558.700558,-0.0063953911315695056,85667.22333707543,85355.45973638902,1637.5590838549092,21314922168.025414,1,87520.58391530563,85787.70914901773,86815.44109470697
